id,title,subtitle,href,rel,updated,name,email,icon,summary,category,published,point,content
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100983","BURGLARY - COLD at 3700 SE BROOKLYN ST, PORT",,,,2022-04-16T16:00:54.0-07:00,,,,"BURGLARY - COLD at 3700 SE BROOKLYN ST, PORT [Portland Police #PP22000100983]",,2022-04-16T15:12:45.0-07:00,45.501434 -122.624311,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100983</dd>
						<dt>Call Type:</dt>
						<dd>BURGLARY - COLD</dd>
						<dt>Address:</dt>
						<dd>3700 SE BROOKLYN ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:00:54 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101093","HAZARD - HAZARDOUS CONDITION at EB I84 FWY TO / EXIT 2 & NE CESAR E CHAVEZ BLVD, PORT",,,,2022-04-16T15:33:03.0-07:00,,,,"HAZARD - HAZARDOUS CONDITION at EB I84 FWY TO / EXIT 2 & NE CESAR E CHAVEZ BLVD, PORT [Portland Police #PP22000101093]",,2022-04-16T15:11:53.0-07:00,45.533642 -122.625626,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101093</dd>
						<dt>Call Type:</dt>
						<dd>HAZARD - HAZARDOUS CONDITION</dd>
						<dt>Address:</dt>
						<dd>EB I84 FWY TO / EXIT 2 & NE CESAR E CHAVEZ BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:33:03 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101064","ILLEGAL DUMPING - COLD at 500 NE 122ND AVE, PORT",,,,2022-04-16T15:21:10.0-07:00,,,,"ILLEGAL DUMPING - COLD at 500 NE 122ND AVE, PORT [Portland Police #PP22000101064]",,2022-04-16T15:07:55.0-07:00,45.526459 -122.537807,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101064</dd>
						<dt>Call Type:</dt>
						<dd>ILLEGAL DUMPING - COLD</dd>
						<dt>Address:</dt>
						<dd>500 NE 122ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:21:10 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101037","VEHICLE STOLEN - COLD at 2100 SE POWELL BLVD, PORT",,,,2022-04-16T15:40:13.0-07:00,,,,"VEHICLE STOLEN - COLD at 2100 SE POWELL BLVD, PORT [Portland Police #PP22000101037]",,2022-04-16T15:06:25.0-07:00,45.498961 -122.644018,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101037</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>2100 SE POWELL BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:40:13 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101086","DISTURBANCE - PRIORITY at 1500 N MCCLELLAN ST, PORT",,,,2022-04-16T15:34:55.0-07:00,,,,"DISTURBANCE - PRIORITY at 1500 N MCCLELLAN ST, PORT [Portland Police #PP22000101086]",,2022-04-16T15:05:31.0-07:00,45.583328 -122.683354,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101086</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>1500 N MCCLELLAN ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:34:55 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/RP22000035600","ODOR - SMELL ONLY WITH NO SMOKE VISIBLE at 1000 NE HOLLAND ST, PORT",,,,2022-04-16T15:17:00.0-07:00,,,,"ODOR - SMELL ONLY WITH NO SMOKE VISIBLE at 1000 NE HOLLAND ST, PORT [Portland Fire #RP22000035600]",,2022-04-16T15:03:22.0-07:00,45.576114 -122.654623,"<dl>
						<dt>ID:</dt>
						<dd>RP22000035600</dd>
						<dt>Call Type:</dt>
						<dd>ODOR - SMELL ONLY WITH NO SMOKE VISIBLE</dd>
						<dt>Address:</dt>
						<dd>1000 NE HOLLAND ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Fire</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:17:00 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101065","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 10800 SW 63RD AVE, PORT",,,,2022-04-16T15:33:28.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 10800 SW 63RD AVE, PORT [Portland Police #PP22000101065]",,2022-04-16T15:00:38.0-07:00,45.446873 -122.741307,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101065</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>10800 SW 63RD AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:33:28 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101073","VEHICLE STOLEN - COLD at 5900 SE DIVISION ST, PORT",,,,2022-04-16T15:51:24.0-07:00,,,,"VEHICLE STOLEN - COLD at 5900 SE DIVISION ST, PORT [Portland Police #PP22000101073]",,2022-04-16T14:57:07.0-07:00,45.504993 -122.602056,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101073</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>5900 SE DIVISION ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:51:24 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101074","SHOTS FIRED at 2200  LLOYD CENTER , PORT",,,,2022-04-16T15:25:57.0-07:00,,,,"SHOTS FIRED at 2200  LLOYD CENTER , PORT [Portland Police #PP22000101074]",,2022-04-16T14:54:10.0-07:00,45.532582 -122.653506,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101074</dd>
						<dt>Call Type:</dt>
						<dd>SHOTS FIRED</dd>
						<dt>Address:</dt>
						<dd>2200  LLOYD CENTER , PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:25:57 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101071","VANDALISM - COLD at 800 NW 23RD AVE, PORT",,,,2022-04-16T16:06:01.0-07:00,,,,"VANDALISM - COLD at 800 NW 23RD AVE, PORT [Portland Police #PP22000101071]",,2022-04-16T14:52:44.0-07:00,45.528701 -122.698389,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101071</dd>
						<dt>Call Type:</dt>
						<dd>VANDALISM - COLD</dd>
						<dt>Address:</dt>
						<dd>800 NW 23RD AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:06:01 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013941","VANDALISM - PRIORITY at 24000 SE STARK ST, GRSM",,,,2022-04-16T15:29:00.0-07:00,,,,"VANDALISM - PRIORITY at 24000 SE STARK ST, GRSM [Gresham Police #PG22000013941]",,2022-04-16T14:43:50.0-07:00,45.517432 -122.415038,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013941</dd>
						<dt>Call Type:</dt>
						<dd>VANDALISM - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>24000 SE STARK ST, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:29:00 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013939","DISTURBANCE - PRIORITY at 200 NE 192ND AVE, GRSM",,,,2022-04-16T15:20:52.0-07:00,,,,"DISTURBANCE - PRIORITY at 200 NE 192ND AVE, GRSM [Gresham Police #PG22000013939]",,2022-04-16T14:40:47.0-07:00,45.524414 -122.465704,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013939</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>200 NE 192ND AVE, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:20:52 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101046","SUSPICIOUS - WITH WEAPON *H at 2300 SE 137TH AVE, PORT",,,,2022-04-16T15:20:44.0-07:00,,,,"SUSPICIOUS - WITH WEAPON *H at 2300 SE 137TH AVE, PORT [Portland Police #PP22000101046]",,2022-04-16T14:34:03.0-07:00,45.505374 -122.522454,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101046</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS - WITH WEAPON *H</dd>
						<dt>Address:</dt>
						<dd>2300 SE 137TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:20:44 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101057","ASSAULT - PRIORITY at 8400 SE FOSTER RD, PORT",,,,2022-04-16T15:17:58.0-07:00,,,,"ASSAULT - PRIORITY at 8400 SE FOSTER RD, PORT [Portland Police #PP22000101057]",,2022-04-16T14:30:12.0-07:00,45.481871 -122.575763,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101057</dd>
						<dt>Call Type:</dt>
						<dd>ASSAULT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>8400 SE FOSTER RD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:17:58 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101049","UNWANTED PERSON at 400 NW 11TH AVE, PORT",,,,2022-04-16T15:10:48.0-07:00,,,,"UNWANTED PERSON at 400 NW 11TH AVE, PORT [Portland Police #PP22000101049]",,2022-04-16T14:22:08.0-07:00,45.526229 -122.682114,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101049</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>400 NW 11TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:10:48 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101019","THEFT - PRIORITY at 12000 N PARKER AVE, PORT",,,,2022-04-16T15:13:12.0-07:00,,,,"THEFT - PRIORITY at 12000 N PARKER AVE, PORT [Portland Police #PP22000101019]",,2022-04-16T14:20:10.0-07:00,45.610478 -122.683715,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101019</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>12000 N PARKER AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:13:12 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101027","VEHICLE STOLEN - COLD at 10700 NE PRESCOTT ST, PORT",,,,2022-04-16T15:27:11.0-07:00,,,,"VEHICLE STOLEN - COLD at 10700 NE PRESCOTT ST, PORT [Portland Police #PP22000101027]",,2022-04-16T14:12:19.0-07:00,45.556150 -122.552116,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101027</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>10700 NE PRESCOTT ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:27:11 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101029","VEHICLE STOLEN - COLD at 5300 SE 28TH AVE, PORT",,,,2022-04-16T15:17:55.0-07:00,,,,"VEHICLE STOLEN - COLD at 5300 SE 28TH AVE, PORT [Portland Police #PP22000101029]",,2022-04-16T14:08:36.0-07:00,45.483880 -122.637919,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101029</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>5300 SE 28TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:17:55 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101024","ACCIDENT - UNKNOWN INJURY at 500 SE 122ND AVE, PORT",,,,2022-04-16T15:41:48.0-07:00,,,,"ACCIDENT - UNKNOWN INJURY at 500 SE 122ND AVE, PORT [Portland Police #PP22000101024]",,2022-04-16T13:47:17.0-07:00,45.518498 -122.537287,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101024</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - UNKNOWN INJURY</dd>
						<dt>Address:</dt>
						<dd>500 SE 122ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:41:48 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101003","ASSAULT - PRIORITY at 300 NE RUSSET ST, PORT",,,,2022-04-16T15:36:42.0-07:00,,,,"ASSAULT - PRIORITY at 300 NE RUSSET ST, PORT [Portland Police #PP22000101003]",,2022-04-16T13:16:17.0-07:00,45.577598 -122.662083,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101003</dd>
						<dt>Call Type:</dt>
						<dd>ASSAULT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>300 NE RUSSET ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 3:36:42 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101152","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE SPOKANE CT / SE 162ND AVE, PORT",,,,2022-04-16T17:03:13.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE SPOKANE CT / SE 162ND AVE, PORT [Portland Police #PP22000101152]",,2022-04-16T17:01:20.0-07:00,45.463946 -122.496756,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101152</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>SE SPOKANE CT / SE 162ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 5:03:13 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101155","ACCIDENT - INJURY at NE MARTIN LUTHER KING JR BLVD / NE FAILING ST, PORT",,,,2022-04-16T17:04:38.0-07:00,,,,"ACCIDENT - INJURY at NE MARTIN LUTHER KING JR BLVD / NE FAILING ST, PORT [Portland Police #PP22000101155]",,2022-04-16T17:01:17.0-07:00,45.550800 -122.661570,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101155</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - INJURY</dd>
						<dt>Address:</dt>
						<dd>NE MARTIN LUTHER KING JR BLVD / NE FAILING ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 5:04:38 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101060","VEHICLE STOLEN - COLD at 11300 NE AIRPORT WAY, PORT",,,,2022-04-16T16:57:19.0-07:00,,,,"VEHICLE STOLEN - COLD at 11300 NE AIRPORT WAY, PORT [Portland Police #PP22000101060]",,2022-04-16T16:56:04.0-07:00,45.568510 -122.544528,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101060</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>11300 NE AIRPORT WAY, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:57:19 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101133","UNWANTED PERSON at 5600 NE KILLINGSWORTH ST, PORT",,,,2022-04-16T16:56:00.0-07:00,,,,"UNWANTED PERSON at 5600 NE KILLINGSWORTH ST, PORT [Portland Police #PP22000101133]",,2022-04-16T16:53:19.0-07:00,45.563012 -122.605193,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101133</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>5600 NE KILLINGSWORTH ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:56:00 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101150","THREAT - PRIORITY at 4600 N MICHIGAN AVE, PORT",,,,2022-04-16T17:00:46.0-07:00,,,,"THREAT - PRIORITY at 4600 N MICHIGAN AVE, PORT [Portland Police #PP22000101150]",,2022-04-16T16:52:38.0-07:00,45.556509 -122.677565,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101150</dd>
						<dt>Call Type:</dt>
						<dd>THREAT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>4600 N MICHIGAN AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 5:00:46 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101053","THEFT - COLD at 10700 N UNION CT, PORT",,,,2022-04-16T16:55:49.0-07:00,,,,"THEFT - COLD at 10700 N UNION CT, PORT [Portland Police #PP22000101053]",,2022-04-16T16:48:32.0-07:00,45.599863 -122.679367,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101053</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>10700 N UNION CT, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:55:49 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101137","THREAT - COLD at 1000 NE 7TH AVE, PORT",,,,2022-04-16T17:07:09.0-07:00,,,,"THREAT - COLD at 1000 NE 7TH AVE, PORT [Portland Police #PP22000101137]",,2022-04-16T16:41:55.0-07:00,45.530493 -122.658415,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101137</dd>
						<dt>Call Type:</dt>
						<dd>THREAT - COLD</dd>
						<dt>Address:</dt>
						<dd>1000 NE 7TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 5:07:09 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101132","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 58TH AVE / SE SCHILLER ST, PORT",,,,2022-04-16T16:27:24.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 58TH AVE / SE SCHILLER ST, PORT [Portland Police #PP22000101132]",,2022-04-16T16:27:00.0-07:00,45.487875 -122.604024,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101132</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>SE 58TH AVE / SE SCHILLER ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:27:24 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101051","VEHICLE STOLEN - COLD at 6800 N ASTOR ST, PORT",,,,2022-04-16T16:48:22.0-07:00,,,,"VEHICLE STOLEN - COLD at 6800 N ASTOR ST, PORT [Portland Police #PP22000101051]",,2022-04-16T16:20:00.0-07:00,45.596285 -122.732866,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101051</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>6800 N ASTOR ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:48:22 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101127","DISTURBANCE - PRIORITY at NE 91ST AVE / NE WEBSTER ST, PORT",,,,2022-04-16T16:52:27.0-07:00,,,,"DISTURBANCE - PRIORITY at NE 91ST AVE / NE WEBSTER ST, PORT [Portland Police #PP22000101127]",,2022-04-16T16:19:10.0-07:00,45.560243 -122.568941,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101127</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>NE 91ST AVE / NE WEBSTER ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:52:27 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101130","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 10TH AVE / SE WASHINGTON ST, PORT",,,,2022-04-16T16:15:42.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 10TH AVE / SE WASHINGTON ST, PORT [Portland Police #PP22000101130]",,2022-04-16T16:10:40.0-07:00,45.518634 -122.655666,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101130</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>SE 10TH AVE / SE WASHINGTON ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:15:42 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101128","UNWANTED PERSON at 10000 SE STARK ST, PORT",,,,2022-04-16T16:31:25.0-07:00,,,,"UNWANTED PERSON at 10000 SE STARK ST, PORT [Portland Police #PP22000101128]",,2022-04-16T16:08:30.0-07:00,45.519744 -122.560491,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101128</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>10000 SE STARK ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:31:25 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013945","THEFT - COLD at 17500 SE BROOKLYN ST, GRSM",,,,2022-04-16T16:46:07.0-07:00,,,,"THEFT - COLD at 17500 SE BROOKLYN ST, GRSM [Gresham Police #PG22000013945]",,2022-04-16T16:03:27.0-07:00,45.501404 -122.482311,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013945</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>17500 SE BROOKLYN ST, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:46:07 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101118","DISTURBANCE - PRIORITY at 2000 NW HOYT ST, PORT",,,,2022-04-16T16:29:59.0-07:00,,,,"DISTURBANCE - PRIORITY at 2000 NW HOYT ST, PORT [Portland Police #PP22000101118]",,2022-04-16T15:55:02.0-07:00,45.527240 -122.693852,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101118</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>2000 NW HOYT ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:29:59 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101117","VEHICLE STOLEN - COLD at 8000 SE KNIGHT ST, PORT",,,,2022-04-16T16:16:32.0-07:00,,,,"VEHICLE STOLEN - COLD at 8000 SE KNIGHT ST, PORT [Portland Police #PP22000101117]",,2022-04-16T15:52:02.0-07:00,45.480414 -122.580745,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101117</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>8000 SE KNIGHT ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:16:32 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013944","ACCIDENT - HIT AND RUN - COLD at SE 181ST AVE / SE PINE ST, GRSM",,,,2022-04-16T16:18:00.0-07:00,,,,"ACCIDENT - HIT AND RUN - COLD at SE 181ST AVE / SE PINE ST, GRSM [Gresham Police #PG22000013944]",,2022-04-16T15:42:36.0-07:00,45.520556 -122.477126,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013944</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - HIT AND RUN - COLD</dd>
						<dt>Address:</dt>
						<dd>SE 181ST AVE / SE PINE ST, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:18:00 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000101092","UNWANTED PERSON at 9300 N WHITAKER RD, PORT",,,,2022-04-16T16:19:23.0-07:00,,,,"UNWANTED PERSON at 9300 N WHITAKER RD, PORT [Portland Police #PP22000101092]",,2022-04-16T15:40:06.0-07:00,45.590703 -122.680304,"<dl>
						<dt>ID:</dt>
						<dd>PP22000101092</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>9300 N WHITAKER RD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/16/22 4:19:23 PM PDT</dd>
					</dl>"
